node_id,osm_node_id,x_coord,y_coord,longitude,latitude,activity_type,is_boundary,zone_id
48792,4073452836,-73.862518,40.5755333,-73.862518,40.5755333,node,0,-1
48793,4074246020,-73.7604353,40.6619001,-73.7604353,40.6619001,node,0,-1
48794,4089962899,-73.9194736,40.640304,-73.9194736,40.640304,node,0,-1
48795,4105517615,-73.9622334,40.6331933,-73.9622334,40.6331933,node,0,-1
48796,4105517616,-73.9609581,40.6333331,-73.9609581,40.6333331,node,0,-1
48797,4121409402,-73.9965045,40.7102075,-73.9965045,40.7102075,node,0,-1
48798,4133858618,-74.0247357,40.6464426,-74.0247357,40.6464426,node,0,-1
48799,4136067975,-74.0232049,40.6465042,-74.0232049,40.6465042,node,0,-1
48800,4136067977,-74.0226224,40.647064,-74.0226224,40.647064,node,0,-1
48801,4136544440,-73.872432,40.6544443,-73.872432,40.6544443,node,0,-1
48802,4136544475,-73.8725892,40.6543772,-73.8725892,40.6543772,node,0,-1
48803,4137021568,-74.006894,40.7204753,-74.006894,40.7204753,node,0,-1
48804,4138911201,-73.9821794,40.7401096,-73.9821794,40.7401096,node,0,-1
48805,4142073861,-74.0111865,40.7258331,-74.0111865,40.7258331,node,0,-1
48806,4142105811,-74.008445,40.7240259,-74.008445,40.7240259,node,0,-1
48807,4142105812,-74.0093172,40.7246766,-74.0093172,40.7246766,node,0,-1
48808,4142105813,-74.007217,40.7231886,-74.007217,40.7231886,node,0,-1
48809,4142105822,-74.0079501,40.7236607,-74.0079501,40.7236607,node,0,-1
48810,4143765783,-74.011756,40.7129432,-74.011756,40.7129432,node,0,-1
48811,4143851142,-74.0055763,40.7179475,-74.0055763,40.7179475,node,0,-1
48812,4143851144,-74.0052698,40.7182549,-74.0052698,40.7182549,node,0,-1
48813,4143859865,-74.0053067,40.7217117,-74.0053067,40.7217117,node,0,-1
48814,4143859873,-74.0050747,40.7216847,-74.0050747,40.7216847,node,0,-1
48815,4143875757,-74.0078441,40.7117314,-74.0078441,40.7117314,node,0,-1
48816,4143876126,-74.0038751,40.7119017,-74.0038751,40.7119017,node,0,-1
48817,4145424858,-74.0180549,40.7087468,-74.0180549,40.7087468,node,0,-1
48818,4145735057,-74.0097583,40.7020631,-74.0097583,40.7020631,node,0,-1
48819,4145735059,-74.0098765,40.7019107,-74.0098765,40.7019107,node,0,-1
48820,4145735066,-74.0100288,40.7019726,-74.0100288,40.7019726,node,0,-1
48821,4145794861,-74.0094947,40.7022883,-74.0094947,40.7022883,node,0,-1
48822,4147546533,-74.010508,40.7019381,-74.010508,40.7019381,node,0,-1
48823,4149748671,-74.0155543,40.7076106,-74.0155543,40.7076106,node,0,-1
48824,4149936235,-74.0135153,40.7069507,-74.0135153,40.7069507,node,0,-1
48825,4149936245,-74.0139431,40.7071527,-74.0139431,40.7071527,node,0,-1
48826,4158644588,-73.9985675,40.708608,-73.9985675,40.708608,node,0,-1
48827,4158673495,-74.0029673,40.7105184,-74.0029673,40.7105184,node,0,-1
48828,4158740807,-74.0037906,40.7115118,-74.0037906,40.7115118,node,0,-1
48829,4158749895,-73.9993506,40.708837,-73.9993506,40.708837,node,0,-1
48830,4158753824,-74.003114,40.7111862,-74.003114,40.7111862,node,0,-1
48831,4158760599,-73.9999968,40.7117654,-73.9999968,40.7117654,node,0,-1
48832,4158807592,-73.9982206,40.7132575,-73.9982206,40.7132575,node,0,-1
48833,4161568888,-73.974057,40.7310019,-73.974057,40.7310019,node,0,-1
48834,4163728666,-73.7821798,40.6952171,-73.7821798,40.6952171,node,0,-1
48835,4163883691,-73.9523473,40.7839392,-73.9523473,40.7839392,node,0,-1
48836,4163939391,-73.9264975,40.6363017,-73.9264975,40.6363017,node,0,-1
48837,4163940359,-73.9507375,40.8058118,-73.9507375,40.8058118,node,0,-1
48838,4164020574,-73.7815524,40.6944393,-73.7815524,40.6944393,node,0,-1
48839,4202348586,-73.8997303,40.8314832,-73.8997303,40.8314832,node,0,-1
48840,4202356629,-73.8727567,40.7624879,-73.8727567,40.7624879,node,0,-1
48841,4202356630,-73.8729267,40.7626825,-73.8729267,40.7626825,node,0,-1
48842,4202402240,-74.2311351,40.510833,-74.2311351,40.510833,node,0,-1
48843,4202402636,-73.9093618,40.8327428,-73.9093618,40.8327428,node,0,-1
48844,4202402640,-73.905053,40.8403606,-73.905053,40.8403606,node,0,-1
48845,4202467328,-73.7986476,40.6996937,-73.7986476,40.6996937,node,0,-1
48846,4202467333,-73.7967384,40.7004749,-73.7967384,40.7004749,node,0,-1
48847,4202467337,-73.7945984,40.7012041,-73.7945984,40.7012041,node,0,-1
48848,4202467341,-73.7923775,40.7021168,-73.7923775,40.7021168,node,0,-1
48849,4202467343,-73.7915718,40.702173,-73.7915718,40.702173,node,0,-1
48850,4202467348,-73.7910825,40.7022404,-73.7910825,40.7022404,node,0,-1
48851,4202472616,-73.8686361,40.7322479,-73.8686361,40.7322479,node,0,-1
48852,4202516277,-73.7580988,40.6656374,-73.7580988,40.6656374,node,0,-1
48853,4202516282,-73.7575971,40.666449,-73.7575971,40.666449,node,0,-1
48854,4202516283,-73.7572239,40.6670577,-73.7572239,40.6670577,node,0,-1
48855,4202516284,-73.756946,40.6677307,-73.756946,40.6677307,node,0,-1
48856,4202516287,-73.7566415,40.6685141,-73.7566415,40.6685141,node,0,-1
48857,4202516288,-73.7566131,40.6687378,-73.7566131,40.6687378,node,0,-1
48858,4202516474,-73.9114585,40.8239297,-73.9114585,40.8239297,node,0,-1
48859,4202517893,-73.7563651,40.6696374,-73.7563651,40.6696374,node,0,-1
48860,4202517897,-73.756344,40.6705935,-73.756344,40.6705935,node,0,-1
48861,4202517901,-73.7563903,40.6716581,-73.7563903,40.6716581,node,0,-1
48862,4202517904,-73.7563122,40.672428,-73.7563122,40.672428,node,0,-1
48863,4202517906,-73.7561272,40.6733481,-73.7561272,40.6733481,node,0,-1
48864,4202517908,-73.755995,40.6741865,-73.755995,40.6741865,node,0,-1
48865,4202517912,-73.755835,40.675894,-73.755835,40.675894,node,0,-1
48866,4202517914,-73.7557623,40.6760901,-73.7557623,40.6760901,node,0,-1
48867,4202517933,-73.7538152,40.6790987,-73.7538152,40.6790987,node,0,-1
48868,4202517945,-73.7533535,40.680074,-73.7533535,40.680074,node,0,-1
48869,4202517947,-73.7531356,40.6801748,-73.7531356,40.6801748,node,0,-1
48870,4202517954,-73.7526192,40.681256,-73.7526192,40.681256,node,0,-1
48871,4202519335,-73.8186071,40.7207058,-73.8186071,40.7207058,node,0,-1
48872,4202561249,-73.9040908,40.8518614,-73.9040908,40.8518614,node,0,-1
48873,4202574178,-73.9078926,40.7186871,-73.9078926,40.7186871,node,0,-1
48874,4202594004,-73.7361564,40.7182172,-73.7361564,40.7182172,node,0,-1
48875,4202594006,-73.7352339,40.7185693,-73.7352339,40.7185693,node,0,-1
48876,4202594008,-73.7343911,40.7189814,-73.7343911,40.7189814,node,0,-1
48877,4202594009,-73.7332012,40.7196302,-73.7332012,40.7196302,node,0,-1
48878,4202594011,-73.7310237,40.7216653,-73.7310237,40.7216653,node,0,-1
48879,4202594031,-73.7371073,40.7286813,-73.7371073,40.7286813,node,0,-1
48880,4202594032,-73.7381547,40.7290111,-73.7381547,40.7290111,node,0,-1
48881,4202594033,-73.7390517,40.7292296,-73.7390517,40.7292296,node,0,-1
48882,4202594034,-73.7396751,40.7292505,-73.7396751,40.7292505,node,0,-1
48883,4202594036,-73.7396327,40.7293599,-73.7396327,40.7293599,node,0,-1
48884,4202594038,-73.7424029,40.7299802,-73.7424029,40.7299802,node,0,-1
48885,4202594040,-73.7436833,40.7302758,-73.7436833,40.7302758,node,0,-1
48886,4202609198,-73.9528032,40.7107735,-73.9528032,40.7107735,node,0,-1
48887,4202694070,-73.9288818,40.6337465,-73.9288818,40.6337465,node,0,-1
48888,4202694071,-73.9281293,40.6345257,-73.9281293,40.6345257,node,0,-1
48889,4202694075,-73.9260945,40.6380122,-73.9260945,40.6380122,node,0,-1
48890,4202694083,-73.9245296,40.647021,-73.9245296,40.647021,node,0,-1
48891,4202699377,-74.1125622,40.5676011,-74.1125622,40.5676011,node,0,-1
48892,4202699378,-74.1114192,40.568733,-74.1114192,40.568733,node,0,-1
48893,4202699381,-74.1096971,40.5704427,-74.1096971,40.5704427,node,0,-1
48894,4202699382,-74.1091261,40.5710111,-74.1091261,40.5710111,node,0,-1
48895,4202699384,-74.1080388,40.5721053,-74.1080388,40.5721053,node,0,-1
48896,4202699385,-74.1074915,40.5726467,-74.1074915,40.5726467,node,0,-1
48897,4202699386,-74.1069385,40.5731984,-74.1069385,40.5731984,node,0,-1
48898,4202699387,-74.1063688,40.5737666,-74.1063688,40.5737666,node,0,-1
48899,4202699388,-74.1044824,40.5756479,-74.1044824,40.5756479,node,0,-1
48900,4202699689,-74.1036209,40.576488,-74.1036209,40.576488,node,0,-1
48901,4202699690,-74.1035677,40.5766404,-74.1035677,40.5766404,node,0,-1
48902,4202714749,-73.7897264,40.7661116,-73.7897264,40.7661116,node,0,-1
48903,4202722663,-74.1060254,40.5741107,-74.1060254,40.5741107,node,0,-1
48904,4202722664,-74.1061293,40.5741645,-74.1061293,40.5741645,node,0,-1
48905,4202786882,-73.8782749,40.6448381,-73.8782749,40.6448381,node,0,-1
48906,4202786883,-73.8791764,40.6456597,-73.8791764,40.6456597,node,0,-1
48907,4202786885,-73.8797856,40.646206,-73.8797856,40.646206,node,0,-1
48908,4202786887,-73.8806326,40.6469698,-73.8806326,40.6469698,node,0,-1
48909,4202789390,-73.8813815,40.6476571,-73.8813815,40.6476571,node,0,-1
48910,4202789394,-73.8823479,40.6484972,-73.8823479,40.6484972,node,0,-1
48911,4202789396,-73.8830084,40.6491136,-73.8830084,40.6491136,node,0,-1
48912,4202850339,-73.9325517,40.6282536,-73.9325517,40.6282536,node,0,-1
48913,4202891633,-73.7202358,40.7429943,-73.7202358,40.7429943,node,0,-1
48914,4202891634,-73.7193467,40.743262,-73.7193467,40.743262,node,0,-1
48915,4202891638,-73.7185172,40.7436213,-73.7185172,40.7436213,node,0,-1
48916,4202891642,-73.7177141,40.7440565,-73.7177141,40.7440565,node,0,-1
48917,4202891644,-73.7168316,40.7445368,-73.7168316,40.7445368,node,0,-1
48918,4202891648,-73.7157657,40.7451107,-73.7157657,40.7451107,node,0,-1
48919,4202891649,-73.7152328,40.7453804,-73.7152328,40.7453804,node,0,-1
48920,4202891651,-73.7144012,40.7458294,-73.7144012,40.7458294,node,0,-1
48921,4202905066,-73.9214956,40.6090925,-73.9214956,40.6090925,node,0,-1
48922,4202905069,-73.923616,40.6106218,-73.923616,40.6106218,node,0,-1
48923,4202908174,-74.0023601,40.7282339,-74.0023601,40.7282339,node,0,-1
48924,4202929431,-73.8246432,40.5853936,-73.8246432,40.5853936,node,0,-1
48925,4202929433,-73.8240095,40.5855797,-73.8240095,40.5855797,node,0,-1
48926,4202929435,-73.8231586,40.5858274,-73.8231586,40.5858274,node,0,-1
48927,4202929436,-73.8224917,40.5860385,-73.8224917,40.5860385,node,0,-1
48928,4202929441,-73.8200821,40.5869574,-73.8200821,40.5869574,node,0,-1
48929,4202929442,-73.8201349,40.587038,-73.8201349,40.587038,node,0,-1
48930,4202932331,-73.9234304,40.6093069,-73.9234304,40.6093069,node,0,-1
48931,4202932333,-73.9226662,40.6097957,-73.9226662,40.6097957,node,0,-1
48932,4202932334,-73.9224492,40.6099497,-73.9224492,40.6099497,node,0,-1
48933,4202932335,-73.9218804,40.6103053,-73.9218804,40.6103053,node,0,-1
48934,4202932337,-73.9211651,40.610754,-73.9211651,40.610754,node,0,-1
48935,4202932338,-73.920463,40.6112156,-73.920463,40.6112156,node,0,-1
48936,4202944830,-73.7355748,40.7334968,-73.7355748,40.7334968,node,0,-1
48937,4202944833,-73.7240129,40.7339632,-73.7240129,40.7339632,node,0,-1
48938,4202944846,-73.7271424,40.740662,-73.7271424,40.740662,node,0,-1
48939,4202944850,-73.7258229,40.7410099,-73.7258229,40.7410099,node,0,-1
48940,4202944855,-73.7248492,40.7413391,-73.7248492,40.7413391,node,0,-1
48941,4202944856,-73.7249098,40.741446,-73.7249098,40.741446,node,0,-1
48942,4202944859,-73.7236876,40.741727,-73.7236876,40.741727,node,0,-1
48943,4202944861,-73.7228478,40.7420074,-73.7228478,40.7420074,node,0,-1
48944,4202944864,-73.7219602,40.7423229,-73.7219602,40.7423229,node,0,-1
48945,4202944867,-73.721056,40.7426344,-73.721056,40.7426344,node,0,-1
48946,4202978775,-73.9162122,40.7132978,-73.9162122,40.7132978,node,0,-1
48947,4202992099,-74.2091242,40.5415549,-74.2091242,40.5415549,node,0,-1
48948,4203055907,-74.1688844,40.5405045,-74.1688844,40.5405045,node,0,-1
48949,4203135149,-73.9376923,40.7347776,-73.9376923,40.7347776,node,0,-1
48950,4203227192,-73.9209591,40.5890919,-73.9209591,40.5890919,node,0,-1
48951,4203227199,-73.9276109,40.5950595,-73.9276109,40.5950595,node,0,-1
48952,4203227200,-73.928669,40.596021,-73.928669,40.596021,node,0,-1
48953,4203227201,-73.9297531,40.5969837,-73.9297531,40.5969837,node,0,-1
48954,4203337825,-74.1733404,40.5600322,-74.1733404,40.5600322,node,0,-1
48955,4204397134,-73.9686382,40.5758725,-73.9686382,40.5758725,node,0,-1
48956,4204472989,-74.0871055,40.5734434,-74.0871055,40.5734434,node,0,-1
48957,4204835189,-74.0261092,40.6154238,-74.0261092,40.6154238,node,0,-1
48958,4204976500,-73.7452895,40.6943293,-73.7452895,40.6943293,node,0,-1
48959,4204976501,-73.7456059,40.6949877,-73.7456059,40.6949877,node,0,-1
48960,4204976504,-73.7461204,40.6961476,-73.7461204,40.6961476,node,0,-1
48961,4204979690,-74.2023131,40.5558539,-74.2023131,40.5558539,node,0,-1
48962,4204979695,-74.2031797,40.5560077,-74.2031797,40.5560077,node,0,-1
48963,4204979699,-74.2040481,40.5565952,-74.2040481,40.5565952,node,0,-1
48964,4204979711,-74.2087917,40.5573558,-74.2087917,40.5573558,node,0,-1
48965,4204979713,-74.2082153,40.5573827,-74.2082153,40.5573827,node,0,-1
48966,4204979727,-74.2070557,40.5575299,-74.2070557,40.5575299,node,0,-1
48967,4205050896,-74.1834073,40.5549026,-74.1834073,40.5549026,node,0,-1
48968,4205050897,-74.1831579,40.5551232,-74.1831579,40.5551232,node,0,-1
48969,4205050898,-74.1820555,40.5561569,-74.1820555,40.5561569,node,0,-1
48970,4205050900,-74.1813952,40.5568349,-74.1813952,40.5568349,node,0,-1
48971,4205050904,-74.1810851,40.5571545,-74.1810851,40.5571545,node,0,-1
48972,4205050907,-74.1805715,40.5577414,-74.1805715,40.5577414,node,0,-1
48973,4205050916,-74.1802464,40.5599888,-74.1802464,40.5599888,node,0,-1
48974,4205050918,-74.1803485,40.5606759,-74.1803485,40.5606759,node,0,-1
48975,4205050920,-74.1805041,40.5613895,-74.1805041,40.5613895,node,0,-1
48976,4205050922,-74.1806432,40.5620821,-74.1806432,40.5620821,node,0,-1
48977,4205050924,-74.1807873,40.5627842,-74.1807873,40.5627842,node,0,-1
48978,4205050926,-74.1809311,40.5634931,-74.1809311,40.5634931,node,0,-1
48979,4205050930,-74.1812913,40.5651974,-74.1812913,40.5651974,node,0,-1
48980,4205079193,-73.7472366,40.7282711,-73.7472366,40.7282711,node,0,-1
48981,4205083407,-73.9719609,40.6480929,-73.9719609,40.6480929,node,0,-1
48982,4205150900,-73.7783479,40.6790272,-73.7783479,40.6790272,node,0,-1
48983,4205150902,-73.7784183,40.6791057,-73.7784183,40.6791057,node,0,-1
48984,4205150905,-73.777252,40.6797059,-73.777252,40.6797059,node,0,-1
48985,4205150906,-73.7763914,40.6799866,-73.7763914,40.6799866,node,0,-1
48986,4205150909,-73.77552,40.6802655,-73.77552,40.6802655,node,0,-1
48987,4205167326,-73.7518932,40.7349136,-73.7518932,40.7349136,node,0,-1
48988,4205167329,-73.7518939,40.7351173,-73.7518939,40.7351173,node,0,-1
48989,4205169116,-73.7791883,40.6659105,-73.7791883,40.6659105,node,0,-1
48990,4205169120,-73.7796268,40.6663159,-73.7796268,40.6663159,node,0,-1
48991,4205169121,-73.7800216,40.6667606,-73.7800216,40.6667606,node,0,-1
48992,4205169122,-73.7806848,40.6675304,-73.7806848,40.6675304,node,0,-1
48993,4205184443,-73.8244037,40.8797638,-73.8244037,40.8797638,node,0,-1
48994,4205199493,-73.7512141,40.683722,-73.7512141,40.683722,node,0,-1
48995,4205199495,-73.7509674,40.6842071,-73.7509674,40.6842071,node,0,-1
48996,4205199498,-73.7502056,40.6856064,-73.7502056,40.6856064,node,0,-1
48997,4205199509,-73.7487905,40.6874292,-73.7487905,40.6874292,node,0,-1
48998,4205199514,-73.9989634,40.5975333,-73.9989634,40.5975333,node,0,-1
48999,4205203589,-73.9988543,40.691483,-73.9988543,40.691483,node,0,-1
49000,4205224101,-73.9849763,40.6967568,-73.9849763,40.6967568,node,0,-1
49001,4205352993,-74.169789,40.5647534,-74.169789,40.5647534,node,0,-1
49002,4205375731,-73.9684174,40.6729473,-73.9684174,40.6729473,node,0,-1
49003,4205378489,-74.1691746,40.5825145,-74.1691746,40.5825145,node,0,-1
49004,4205384289,-73.8424057,40.7095424,-73.8424057,40.7095424,node,0,-1
49005,4205436889,-74.0990955,40.5807281,-74.0990955,40.5807281,node,0,-1
49006,4205436900,-74.0928193,40.5857249,-74.0928193,40.5857249,node,0,-1
49007,4205438435,-74.1215124,40.5751592,-74.1215124,40.5751592,node,0,-1
49008,4205440426,-73.944268,40.824705,-73.944268,40.824705,node,0,-1
49009,4205440429,-73.9425031,40.8280452,-73.9425031,40.8280452,node,0,-1
49010,4205507591,-74.1267438,40.5763059,-74.1267438,40.5763059,node,0,-1
49011,4205507593,-74.1153865,40.6043403,-74.1153865,40.6043403,node,0,-1
49012,4205810899,-74.0809831,40.6273476,-74.0809831,40.6273476,node,0,-1
49013,4205823653,-74.0757992,40.6322469,-74.0757992,40.6322469,node,0,-1
49014,4205823654,-74.0751159,40.6341839,-74.0751159,40.6341839,node,0,-1
49015,4205828899,-74.0792078,40.6381149,-74.0792078,40.6381149,node,0,-1
49016,4205909295,-73.9860222,40.5822929,-73.9860222,40.5822929,node,0,-1
49017,4205909297,-73.9862611,40.5830741,-73.9862611,40.5830741,node,0,-1
49018,4205909301,-73.9864441,40.5836403,-73.9864441,40.5836403,node,0,-1
49019,4205909307,-73.9873486,40.5852908,-73.9873486,40.5852908,node,0,-1
49020,4205909308,-73.98783,40.5859224,-73.98783,40.5859224,node,0,-1
49021,4205909309,-73.9883565,40.5865664,-73.9883565,40.5865664,node,0,-1
49022,4205909310,-73.9889242,40.5872799,-73.9889242,40.5872799,node,0,-1
49023,4205909311,-73.989458,40.5879408,-73.989458,40.5879408,node,0,-1
49024,4205909312,-73.9898948,40.5884984,-73.9898948,40.5884984,node,0,-1
49025,4205909313,-73.9904298,40.5891396,-73.9904298,40.5891396,node,0,-1
49026,4205909314,-73.9910336,40.589871,-73.9910336,40.589871,node,0,-1
49027,4205909315,-73.9914673,40.590423,-73.9914673,40.590423,node,0,-1
49028,4205909316,-73.9919952,40.5910818,-73.9919952,40.5910818,node,0,-1
49029,4205909317,-73.9925061,40.5917024,-73.9925061,40.5917024,node,0,-1
49030,4205909318,-73.9930298,40.5923675,-73.9930298,40.5923675,node,0,-1
49031,4205909319,-73.9935506,40.5930215,-73.9935506,40.5930215,node,0,-1
49032,4205909321,-73.994199,40.5936239,-73.994199,40.5936239,node,0,-1
49033,4205909323,-73.9947623,40.5940896,-73.9947623,40.5940896,node,0,-1
49034,4205909326,-73.9954199,40.5946448,-73.9954199,40.5946448,node,0,-1
49035,4205909327,-73.9960572,40.5951587,-73.9960572,40.5951587,node,0,-1
49036,4205909331,-73.9980016,40.5967121,-73.9980016,40.5967121,node,0,-1
49037,4205917317,-74.1521218,40.6091069,-74.1521218,40.6091069,node,0,-1
49038,4206019092,-74.159703,40.6113419,-74.159703,40.6113419,node,0,-1
49039,4206050063,-74.156393,40.6169504,-74.156393,40.6169504,node,0,-1
49040,4207090355,-74.1027433,40.6168044,-74.1027433,40.6168044,node,0,-1
49041,4207143418,-74.0120514,40.720319,-74.0120514,40.720319,node,0,-1
49042,4207143421,-74.0115025,40.7229787,-74.0115025,40.7229787,node,0,-1
49043,4207259599,-73.8554159,40.7028709,-73.8554159,40.7028709,node,0,-1
49044,4207259622,-73.8511089,40.7078706,-73.8511089,40.7078706,node,0,-1
49045,4207259623,-73.8511367,40.7079339,-73.8511367,40.7079339,node,0,-1
49046,4207259625,-73.869535,40.7094905,-73.869535,40.7094905,node,0,-1
49047,4207451606,-73.7759146,40.6763852,-73.7759146,40.6763852,node,0,-1
49048,4207700494,-73.9272894,40.8110916,-73.9272894,40.8110916,node,0,-1
49049,4207720195,-73.8672816,40.8234535,-73.8672816,40.8234535,node,0,-1
49050,4207731295,-73.9454542,40.8346333,-73.9454542,40.8346333,node,0,-1
49051,4207740675,-73.9047103,40.8117451,-73.9047103,40.8117451,node,0,-1
49052,4207744354,-73.9766631,40.6837484,-73.9766631,40.6837484,node,0,-1
49053,4207763060,-73.973761,40.6830057,-73.973761,40.6830057,node,0,-1
49054,4207768139,-73.8781255,40.8871273,-73.8781255,40.8871273,node,0,-1
49055,4207768146,-73.880236,40.8943225,-73.880236,40.8943225,node,0,-1
49056,4207768150,-73.880586,40.8951452,-73.880586,40.8951452,node,0,-1
49057,4207768151,-73.8800363,40.8952421,-73.8800363,40.8952421,node,0,-1
49058,4207774907,-73.9684687,40.7092186,-73.9684687,40.7092186,node,0,-1
49059,4207788765,-73.9654805,40.7105221,-73.9654805,40.7105221,node,0,-1
49060,4207788767,-73.9667521,40.7106663,-73.9667521,40.7106663,node,0,-1
49061,4207788769,-73.9676475,40.7107634,-73.9676475,40.7107634,node,0,-1
49062,4207802391,-74.0167012,40.7048188,-74.0167012,40.7048188,node,0,-1
49063,4207806923,-73.9922162,40.710912,-73.9922162,40.710912,node,0,-1
49064,4207863943,-73.9367953,40.8198059,-73.9367953,40.8198059,node,0,-1
49065,4207899735,-73.9292073,40.8191085,-73.9292073,40.8191085,node,0,-1
49066,4207913309,-73.9947995,40.7554715,-73.9947995,40.7554715,node,0,-1
49067,4207924101,-73.7943549,40.7822797,-73.7943549,40.7822797,node,0,-1
49068,4207924103,-73.7944164,40.7826105,-73.7944164,40.7826105,node,0,-1
49069,4207924109,-73.7946906,40.78407,-73.7946906,40.78407,node,0,-1
49070,4207935799,-73.8199709,40.6030316,-73.8199709,40.6030316,node,0,-1
49071,4207936799,-73.8436496,40.7712882,-73.8436496,40.7712882,node,0,-1
49072,4207936803,-73.8328172,40.7720313,-73.8328172,40.7720313,node,0,-1
49073,4207936810,-73.8455216,40.773089,-73.8455216,40.773089,node,0,-1
49074,4207936819,-73.8466009,40.7744584,-73.8466009,40.7744584,node,0,-1
49075,4207936828,-73.8462442,40.7757112,-73.8462442,40.7757112,node,0,-1
49076,4207962275,-73.9382919,40.7963136,-73.9382919,40.7963136,node,0,-1
49077,4209145980,-73.7400389,40.6356725,-73.7400389,40.6356725,node,0,-1
49078,4209289711,-73.7923927,40.7059073,-73.7923927,40.7059073,node,0,-1
49079,4209306620,-73.7437961,40.7302993,-73.7437961,40.7302993,node,0,-1
49080,4209314025,-73.7599414,40.7218084,-73.7599414,40.7218084,node,0,-1
49081,4209324501,-73.7432689,40.6903819,-73.7432689,40.6903819,node,0,-1
49082,4209324505,-73.7431089,40.6906285,-73.7431089,40.6906285,node,0,-1
49083,4209410682,-73.9825089,40.6935741,-73.9825089,40.6935741,node,0,-1
49084,4209410683,-73.9831896,40.6935801,-73.9831896,40.6935801,node,0,-1
49085,4209420712,-73.9550673,40.7106191,-73.9550673,40.7106191,node,0,-1
49086,4209548147,-74.0172422,40.6074503,-74.0172422,40.6074503,node,0,-1
49087,4209632379,-73.7926957,40.7740254,-73.7926957,40.7740254,node,0,-1
49088,4209632381,-73.7928343,40.7747131,-73.7928343,40.7747131,node,0,-1
49089,4209632383,-73.7929749,40.775446,-73.7929749,40.775446,node,0,-1
49090,4209632385,-73.793112,40.7761924,-73.793112,40.7761924,node,0,-1
49091,4209632387,-73.7932818,40.7770224,-73.7932818,40.7770224,node,0,-1
49092,4209632393,-73.7936097,40.7787116,-73.7936097,40.7787116,node,0,-1
49093,4209632399,-73.7939687,40.780463,-73.7939687,40.780463,node,0,-1
49094,4209643124,-73.7637533,40.7329188,-73.7637533,40.7329188,node,0,-1
49095,4209643127,-73.7627476,40.7330797,-73.7627476,40.7330797,node,0,-1
49096,4209643128,-73.7617863,40.7332381,-73.7617863,40.7332381,node,0,-1
49097,4209643130,-73.7608206,40.7334069,-73.7608206,40.7334069,node,0,-1
49098,4209661105,-73.7598605,40.73347,-73.7598605,40.73347,node,0,-1
49099,4209661107,-73.758945,40.7336211,-73.758945,40.7336211,node,0,-1
49100,4209661108,-73.7580105,40.7337742,-73.7580105,40.7337742,node,0,-1
49101,4209661110,-73.7570959,40.7339352,-73.7570959,40.7339352,node,0,-1
49102,4209661112,-73.7561702,40.7340891,-73.7561702,40.7340891,node,0,-1
49103,4209661114,-73.7551046,40.7342697,-73.7551046,40.7342697,node,0,-1
49104,4209661116,-73.7541623,40.7344341,-73.7541623,40.7344341,node,0,-1
49105,4209661117,-73.7538218,40.734494,-73.7538218,40.734494,node,0,-1
49106,4209661118,-73.7525595,40.7347061,-73.7525595,40.7347061,node,0,-1
49107,4209661121,-73.7513955,40.7349009,-73.7513955,40.7349009,node,0,-1
49108,4209661125,-73.7495476,40.7352252,-73.7495476,40.7352252,node,0,-1
49109,4209661126,-73.7486265,40.7353745,-73.7486265,40.7353745,node,0,-1
49110,4209661127,-73.7476981,40.7355355,-73.7476981,40.7355355,node,0,-1
49111,4209661129,-73.74652,40.7357424,-73.74652,40.7357424,node,0,-1
49112,4209661130,-73.745004,40.7360644,-73.745004,40.7360644,node,0,-1
49113,4209669876,-74.1695567,40.5778249,-74.1695567,40.5778249,node,0,-1
49114,4209677274,-73.7776249,40.7471292,-73.7776249,40.7471292,node,0,-1
49115,4209677279,-73.7783923,40.7487229,-73.7783923,40.7487229,node,0,-1
49116,4209677286,-73.779135,40.7503154,-73.779135,40.7503154,node,0,-1
49117,4209678990,-73.7795131,40.7511047,-73.7795131,40.7511047,node,0,-1
49118,4209678993,-73.7798683,40.7518777,-73.7798683,40.7518777,node,0,-1
49119,4209678995,-73.7801337,40.752434,-73.7801337,40.752434,node,0,-1
49120,4209678999,-73.780576,40.7533222,-73.780576,40.7533222,node,0,-1
49121,4209679005,-73.7812103,40.7540763,-73.7812103,40.7540763,node,0,-1
49122,4209679007,-73.7817181,40.7546931,-73.7817181,40.7546931,node,0,-1
49123,4209679008,-73.7821961,40.7553163,-73.7821961,40.7553163,node,0,-1
49124,4209726516,-74.0831591,40.6272697,-74.0831591,40.6272697,node,0,-1
49125,4209748690,-73.77731,40.6890523,-73.77731,40.6890523,node,0,-1
49126,4209748691,-73.7771763,40.6891306,-73.7771763,40.6891306,node,0,-1
49127,4209877028,-73.833695,40.7131984,-73.833695,40.7131984,node,0,-1
49128,4210502883,-73.804413,40.6623717,-73.804413,40.6623717,node,0,-1
49129,4212632086,-73.8313854,40.8791455,-73.8313854,40.8791455,node,0,-1
49130,4212706602,-73.8376611,40.581876,-73.8376611,40.581876,node,0,-1
49131,4212706608,-73.8344857,40.5828834,-73.8344857,40.5828834,node,0,-1
49132,4215695767,-73.8814067,40.8613992,-73.8814067,40.8613992,node,0,-1
49133,4215725310,-73.8518421,40.7373052,-73.8518421,40.7373052,node,0,-1
49134,4215741055,-73.8972321,40.7491498,-73.8972321,40.7491498,node,0,-1
49135,4215780090,-73.9332106,40.8491056,-73.9332106,40.8491056,node,0,-1
